hf_folder,modeling_file,architecture_classes,modality,family,support_status,mapped_kb_nano,partial_or_unsupported_ops,evidence_hf,notes
camembert,camembert/modeling_camembert.py,CamembertForCausalLM;CamembertForMaskedLM;CamembertForMultipleChoice;CamembertForQuestionAnswering;CamembertForSequenceClassification;CamembertForTokenClassification;CamembertModel;CamembertPreTrainedModel,text,encoder,composable,linear→tasks/baseline/L1/linear.py:Linear;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;embedding→tasks/baseline/L1/embedding.py:Embedding;sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention;kv_cache→tasks/baseline/L1/store_kvcache.py:StoreKVCache;tanh→tasks/baseline/L1/tanh.py:Tanh,,camembert/modeling_camembert.py:205;camembert/modeling_camembert.py:631;camembert/modeling_camembert.py:61,French RoBERTa variant (BERT-style encoder). Same primitives as bert.
canine,canine/modeling_canine.py,CanineForMultipleChoice;CanineForQuestionAnswering;CanineForSequenceClassification;CanineForTokenClassification;CanineModel;CaninePreTrainedModel,text,encoder,composable,linear→tasks/baseline/L1/linear.py:Linear;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;embedding→tasks/baseline/L1/embedding.py:Embedding;sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention;conv1d→tasks/baseline/L1/conv1d.py:Conv1d;dropout→tasks/baseline/L1/dropout.py:Dropout,,canine/modeling_canine.py:798;canine/modeling_canine.py:295;canine/modeling_canine.py:98,CANINE character-level encoder. Uses torch.nn.MaxPool1d (line 798) for char-mask downsampling [auto-reclassify] All flagged ops now have kb-nano L1 wrappers added in this audit branch: ['max_pool_1d']
chameleon,chameleon/modeling_chameleon.py,ChameleonForConditionalGeneration;ChameleonModel;ChameleonPreTrainedModel;ChameleonVQVAE,multimodal,decoder-only,composable,linear→tasks/baseline/L1/linear.py:Linear;rms_norm→tasks/baseline/L1/rms_norm.py:RMSNorm;rotary_pos_emb→tasks/baseline/L1/rotary_emb.py:RotaryEmbedding;sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention;kv_cache→tasks/baseline/L1/store_kvcache.py:StoreKVCache;embedding→tasks/baseline/L1/embedding.py:Embedding;silu→tasks/baseline/L1/silu.py:SiLU,,chameleon/modeling_chameleon.py:195;chameleon/modeling_chameleon.py:950;chameleon/modeling_chameleon.py:330,Meta Chameleon: Llama-style decoder over interleaved text+image tokens (image tokens come from VQ-VAE). All compute primitives standard.
chinese_clip,chinese_clip/modeling_chinese_clip.py,ChineseCLIPModel;ChineseCLIPPreTrainedModel;ChineseCLIPTextModel;ChineseCLIPVisionModel,multimodal,other,composable,linear→tasks/baseline/L1/linear.py:Linear;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;embedding→tasks/baseline/L1/embedding.py:Embedding;sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention;conv2d→tasks/baseline/L1/conv2d.py:Conv2d;quick_gelu→tasks/baseline/L1/quickgelu.py:QuickGELU,,chinese_clip/modeling_chinese_clip.py:255;chinese_clip/modeling_chinese_clip.py:81;chinese_clip/modeling_chinese_clip.py:146,CLIP variant for Chinese (BERT text tower + ViT vision tower). Standard CLIP primitives.
chmv2,chmv2/modeling_chmv2.py,CHMv2ForDepthEstimation;CHMv2PreTrainedModel,vision,other,composable,linear→tasks/baseline/L1/linear.py:Linear;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention;conv2d→tasks/baseline/L1/conv2d.py:Conv2d;dropout→tasks/baseline/L1/dropout.py:Dropout,,chmv2/modeling_chmv2.py:50;chmv2/modeling_chmv2.py:372;chmv2/modeling_chmv2.py:88,CHMv2 (Computational Histopathology Model v2). Uses nn.ConvTranspose2d (covered by tasks/baseline/L1/conv_transpose2d.py:ConvTranspose2d). modular_chmv2.py exists. [auto-reclassify] All flagged ops now have kb-nano L1 wrappers added in this audit branch: ['conv_transpose2d']
clap,clap/modeling_clap.py,ClapAudioModel;ClapAudioModelWithProjection;ClapModel;ClapPreTrainedModel;ClapTextModel;ClapTextModelWithProjection,audio,other,composable,linear→tasks/baseline/L1/linear.py:Linear;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;embedding→tasks/baseline/L1/embedding.py:Embedding;sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention;conv2d→tasks/baseline/L1/conv2d.py:Conv2d;batch_norm_2d→tasks/baseline/L1/batch_norm2d.py:BatchNorm2d,,clap/modeling_clap.py:228;clap/modeling_clap.py:775;clap/modeling_clap.py:368,"CLAP audio-language model (RoBERTa text tower + Swin-style audio tower). Audio head uses nn.AdaptiveAvgPool2d (228) and nn.AdaptiveAvgPool1d (covered by tasks/baseline/L1/adaptive_avg_pool1d.py:AdaptiveAvgPool1d). [auto-reclassify] All flagged ops now have kb-nano L1 wrappers added in this audit branch: ['adaptive_avg_pool_1d', 'adaptive_avg_pool_2d']"
clip,clip/modeling_clip.py,CLIPForImageClassification;CLIPModel;CLIPPreTrainedModel;CLIPTextModel;CLIPTextModelWithProjection;CLIPVisionModel;CLIPVisionModelWithProjection,multimodal,other,composable,linear→tasks/baseline/L1/linear.py:Linear;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;embedding→tasks/baseline/L1/embedding.py:Embedding;sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention;conv2d→tasks/baseline/L1/conv2d.py:Conv2d;quick_gelu→tasks/baseline/L1/quickgelu.py:QuickGELU,,clip/modeling_clip.py:295;clip/modeling_clip.py:158;clip/modeling_clip.py:148,OpenAI CLIP. kb-nano has L4 clip_text_model.py (text-only) but not full CLIP L4; covered as composable. L2 clip_attention.py + clip_mlp.py + L3 clip_encoder_layer.py all exist.
clipseg,clipseg/modeling_clipseg.py,CLIPSegDecoder;CLIPSegForImageSegmentation;CLIPSegModel;CLIPSegPreTrainedModel;CLIPSegTextModel;CLIPSegVisionModel,segmentation,other,composable,linear→tasks/baseline/L1/linear.py:Linear;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;embedding→tasks/baseline/L1/embedding.py:Embedding;sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention;conv2d→tasks/baseline/L1/conv2d.py:Conv2d;quick_gelu→tasks/baseline/L1/quickgelu.py:QuickGELU,,clipseg/modeling_clipseg.py:522;clipseg/modeling_clipseg.py:529;clipseg/modeling_clipseg.py:534,"CLIPSeg = CLIP + segmentation decoder. Decoder uses 3x nn.ConvTranspose2d (522,529,534) for upsampling — CLIP backbone composable. [auto-reclassify] All flagged ops now have kb-nano L1 wrappers added in this audit branch: ['conv_transpose2d']"
clvp,clvp/modeling_clvp.py,ClvpDecoder;ClvpEncoder;ClvpForCausalLM;ClvpModel;ClvpModelForConditionalGeneration;ClvpPreTrainedModel,audio,encoder-decoder,composable,linear→tasks/baseline/L1/linear.py:Linear;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;embedding→tasks/baseline/L1/embedding.py:Embedding;sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention;kv_cache→tasks/baseline/L1/store_kvcache.py:StoreKVCache;conv1d→tasks/baseline/L1/conv1d.py:Conv1d;gelu→tasks/baseline/L1/gelu.py:GELU,,clvp/modeling_clvp.py:296;clvp/modeling_clvp.py:965;clvp/modeling_clvp.py:101,CLVP voice-prompt model (text encoder + autoregressive speech decoder). Standard primitives.
code_llama,,,none,other,not_inference_required,,,,Folder has no PyTorch modeling file — tokenizer-only (CodeLlama tokenization); reuses Llama architecture.
codegen,codegen/modeling_codegen.py,CodeGenForCausalLM;CodeGenModel;CodeGenPreTrainedModel,text,decoder-only,composable,linear→tasks/baseline/L1/linear.py:Linear;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;embedding→tasks/baseline/L1/embedding.py:Embedding;sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention;kv_cache→tasks/baseline/L1/store_kvcache.py:StoreKVCache;rotary_pos_emb→tasks/baseline/L1/rotary_emb.py:RotaryEmbedding;gelu→tasks/baseline/L1/gelu.py:GELU,,codegen/modeling_codegen.py:85;codegen/modeling_codegen.py:341;codegen/modeling_codegen.py:178,CodeGen GPT-J style decoder. Standard primitives.
cohere,cohere/modeling_cohere.py,CohereForCausalLM;CohereModel;CoherePreTrainedModel,text,decoder-only,composable,linear→tasks/baseline/L1/linear.py:Linear;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;embedding→tasks/baseline/L1/embedding.py:Embedding;sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention;kv_cache→tasks/baseline/L1/store_kvcache.py:StoreKVCache;rotary_pos_emb→tasks/baseline/L1/rotary_emb.py:RotaryEmbedding;silu→tasks/baseline/L1/silu.py:SiLU,,cohere/modeling_cohere.py:140;cohere/modeling_cohere.py:418;cohere/modeling_cohere.py:283,"Cohere Command-R decoder; LayerNorm (not RMSNorm), rotary, GQA. Standard primitives."
cohere2,cohere2/modeling_cohere2.py,Cohere2ForCausalLM;Cohere2Model;Cohere2PreTrainedModel,text,decoder-only,composable,linear→tasks/baseline/L1/linear.py:Linear;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;embedding→tasks/baseline/L1/embedding.py:Embedding;sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention;kv_cache→tasks/baseline/L1/store_kvcache.py:StoreKVCache;rotary_pos_emb→tasks/baseline/L1/rotary_emb.py:RotaryEmbedding;silu→tasks/baseline/L1/silu.py:SiLU,,cohere2/modeling_cohere2.py:214;cohere2/modeling_cohere2.py:392;cohere2/modeling_cohere2.py:193,Cohere2 (Command-R+) decoder; Sliding-window + global attention layers (mask-construction). modular_cohere2.py exists.
cohere2_vision,cohere2_vision/modeling_cohere2_vision.py,Cohere2VisionForConditionalGeneration;Cohere2VisionModel;Cohere2VisionPreTrainedModel,multimodal,other,composable,linear→tasks/baseline/L1/linear.py:Linear;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;embedding→tasks/baseline/L1/embedding.py:Embedding;sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention;kv_cache→tasks/baseline/L1/store_kvcache.py:StoreKVCache;conv2d→tasks/baseline/L1/conv2d.py:Conv2d;rotary_pos_emb→tasks/baseline/L1/rotary_emb.py:RotaryEmbedding,,cohere2_vision/modeling_cohere2_vision.py:42,Aya-Vision-style VLM (vision tower + Cohere2 text). Standard primitives. modular_cohere2_vision.py exists.
cohere_asr,cohere_asr/modeling_cohere_asr.py,CohereAsrDecoder;CohereAsrForConditionalGeneration;CohereAsrModel;CohereAsrPreTrainedModel,audio,encoder-decoder,composable,linear→tasks/baseline/L1/linear.py:Linear;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;embedding→tasks/baseline/L1/embedding.py:Embedding;sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention;kv_cache→tasks/baseline/L1/store_kvcache.py:StoreKVCache;conv1d→tasks/baseline/L1/conv1d.py:Conv1d;rotary_pos_emb→tasks/baseline/L1/rotary_emb.py:RotaryEmbedding,,cohere_asr/modeling_cohere_asr.py:51;cohere_asr/modeling_cohere_asr.py:379;cohere_asr/modeling_cohere_asr.py:336,Cohere ASR (Whisper-style audio encoder + Cohere text decoder). Standard primitives. modular_cohere_asr.py exists.
colmodernvbert,colmodernvbert/modeling_colmodernvbert.py,ColModernVBertForRetrieval;ColModernVBertPreTrainedModel,multimodal,other,composable,linear→tasks/baseline/L1/linear.py:Linear;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;embedding→tasks/baseline/L1/embedding.py:Embedding;sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention;conv2d→tasks/baseline/L1/conv2d.py:Conv2d,,colmodernvbert/modeling_colmodernvbert.py:116,ColModernVBert (ColBERT-style late-interaction over modern-BERT VLM). Wraps an underlying VLM; standard primitives. modular_colmodernvbert.py exists.
colpali,colpali/modeling_colpali.py,ColPaliForRetrieval;ColPaliPreTrainedModel,multimodal,other,composable,linear→tasks/baseline/L1/linear.py:Linear;rms_norm→tasks/baseline/L1/rms_norm.py:RMSNorm;rotary_pos_emb→tasks/baseline/L1/rotary_emb.py:RotaryEmbedding;sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention;kv_cache→tasks/baseline/L1/store_kvcache.py:StoreKVCache;embedding→tasks/baseline/L1/embedding.py:Embedding;conv2d→tasks/baseline/L1/conv2d.py:Conv2d,,colpali/modeling_colpali.py:115,ColPali (PaliGemma late-interaction retriever). Wraps PaliGemma (SigLIP vision + Gemma text). Standard primitives. modular_colpali.py exists.
colqwen2,colqwen2/modeling_colqwen2.py,ColQwen2ForRetrieval;ColQwen2PreTrainedModel,multimodal,other,composable,linear→tasks/baseline/L1/linear.py:Linear;rms_norm→tasks/baseline/L1/rms_norm.py:RMSNorm;rotary_pos_emb_mrope→tasks/baseline/L1/mrope.py:MRotaryEmbedding;sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention;kv_cache→tasks/baseline/L1/store_kvcache.py:StoreKVCache;embedding→tasks/baseline/L1/embedding.py:Embedding;conv3d→tasks/baseline/L1/conv3d.py:Conv3d,,colqwen2/modeling_colqwen2.py:118,ColQwen2 (Qwen2-VL late-interaction retriever). Wraps Qwen2-VL (existing kb-nano L4 qwen2_vl). modular_colqwen2.py exists.
conditional_detr,conditional_detr/modeling_conditional_detr.py,ConditionalDetrDecoder;ConditionalDetrEncoder;ConditionalDetrForObjectDetection;ConditionalDetrForSegmentation;ConditionalDetrModel;ConditionalDetrPreTrainedModel,detection,encoder-decoder,composable,linear→tasks/baseline/L1/linear.py:Linear;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;embedding→tasks/baseline/L1/embedding.py:Embedding;sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention;conv2d→tasks/baseline/L1/conv2d.py:Conv2d;batch_norm_2d→tasks/baseline/L1/batch_norm2d.py:BatchNorm2d;frozen_batch_norm→tasks/baseline/L1/frozen_batch_norm2d.py:FrozenBatchNorm2d;gelu→tasks/baseline/L1/gelu.py:GELU;interpolate→tasks/baseline/L1/interpolate.py:Interpolate,,conditional_detr/modeling_conditional_detr.py:435;conditional_detr/modeling_conditional_detr.py:359;conditional_detr/modeling_conditional_detr.py:878,Conditional DETR (DETR variant with conditional cross-attention). Backbone (ResNet) + transformer encoder/decoder all standard primitives.
convbert,convbert/modeling_convbert.py,ConvBertForMaskedLM;ConvBertForMultipleChoice;ConvBertForQuestionAnswering;ConvBertForSequenceClassification;ConvBertForTokenClassification;ConvBertModel;ConvBertPreTrainedModel,text,encoder,composable,linear→tasks/baseline/L1/linear.py:Linear;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;embedding→tasks/baseline/L1/embedding.py:Embedding;sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention;conv1d→tasks/baseline/L1/conv1d.py:Conv1d;dropout→tasks/baseline/L1/dropout.py:Dropout,,convbert/modeling_convbert.py:159;convbert/modeling_convbert.py:56;convbert/modeling_convbert.py:114,ConvBERT (BERT + span-based dynamic convolution attention). Conv1d with groups (depthwise) covered by L1 conv1d.py. All ops standard.
convnext,convnext/modeling_convnext.py,ConvNextBackbone;ConvNextEncoder;ConvNextForImageClassification;ConvNextModel;ConvNextPreTrainedModel,vision,vision-encoder,composable,linear→tasks/baseline/L1/linear.py:Linear;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;conv2d→tasks/baseline/L1/conv2d.py:Conv2d;gelu→tasks/baseline/L1/gelu.py:GELU,,convnext/modeling_convnext.py:138;convnext/modeling_convnext.py:103;convnext/modeling_convnext.py:266,ConvNeXt CNN vision encoder. Uses LayerNorm (channels-last) + GELU + DepthConv2d. Pooling at the head is a mean over spatial dims (no AdaptiveAvgPool); composable.
convnextv2,convnextv2/modeling_convnextv2.py,ConvNextV2Backbone;ConvNextV2Encoder;ConvNextV2ForImageClassification;ConvNextV2Model;ConvNextV2PreTrainedModel,vision,vision-encoder,kb_nano_l4,linear→tasks/baseline/L1/linear.py:Linear;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;conv2d→tasks/baseline/L1/conv2d.py:Conv2d;gelu→tasks/baseline/L1/gelu.py:GELU;convnextv2_l4→tasks/baseline/L4/convnextv2.py,,convnextv2/modeling_convnextv2.py:159;convnextv2/modeling_convnextv2.py:122;convnextv2/modeling_convnextv2.py:288,ConvNeXtV2 with GRN (Global Response Normalization). Same primitive set as ConvNeXt; GRN is composable from norm + scale (torch builtins). [auto-l4-detect] tasks/baseline/L4/convnextv2.py exists in kb-nano tree → reclassified composable→kb_nano_l4
cpm,,,none,other,not_inference_required,,,,Folder has no PyTorch modeling file — tokenizer-only (CPM); reuses GPT-2 / XLNet architectures.
cpmant,cpmant/modeling_cpmant.py,CpmAntForCausalLM;CpmAntModel;CpmAntPreTrainedModel,text,decoder-only,composable,linear→tasks/baseline/L1/linear.py:Linear;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;embedding→tasks/baseline/L1/embedding.py:Embedding;sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention;kv_cache→tasks/baseline/L1/store_kvcache.py:StoreKVCache;gelu→tasks/baseline/L1/gelu.py:GELU,,cpmant/modeling_cpmant.py:69;cpmant/modeling_cpmant.py:626;cpmant/modeling_cpmant.py:476,CPM-Ant Chinese decoder. Standard decoder primitives.
csm,csm/modeling_csm.py,CsmBackboneModel;CsmDepthDecoderForCausalLM;CsmDepthDecoderModel;CsmForConditionalGeneration;CsmPreTrainedModel,audio,decoder-only,composable,linear→tasks/baseline/L1/linear.py:Linear;rms_norm→tasks/baseline/L1/rms_norm.py:RMSNorm;rotary_pos_emb→tasks/baseline/L1/rotary_emb.py:RotaryEmbedding;sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention;kv_cache→tasks/baseline/L1/store_kvcache.py:StoreKVCache;embedding→tasks/baseline/L1/embedding.py:Embedding;silu→tasks/baseline/L1/silu.py:SiLU,,csm/modeling_csm.py:191;csm/modeling_csm.py:467;csm/modeling_csm.py:314,Sesame CSM (Conversational Speech Model) — Llama-like backbone + audio head decoder over Mimi codec. Standard decoder primitives. modular_csm.py exists.
ctrl,ctrl/modeling_ctrl.py,CTRLForSequenceClassification;CTRLLMHeadModel;CTRLModel;CTRLPreTrainedModel,text,decoder-only,composable,linear→tasks/baseline/L1/linear.py:Linear;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;embedding→tasks/baseline/L1/embedding.py:Embedding;sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention;kv_cache→tasks/baseline/L1/store_kvcache.py:StoreKVCache,,ctrl/modeling_ctrl.py:88;ctrl/modeling_ctrl.py:285;ctrl/modeling_ctrl.py:203,CTRL conditional language model (GPT-2 style). Standard decoder primitives.
cvt,cvt/modeling_cvt.py,CvtForImageClassification;CvtModel;CvtPreTrainedModel,vision,vision-encoder,composable,linear→tasks/baseline/L1/linear.py:Linear;layer_norm→tasks/baseline/L1/layer_norm.py:LayerNorm;embedding→tasks/baseline/L1/embedding.py:Embedding;sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention;conv2d→tasks/baseline/L1/conv2d.py:Conv2d;batch_norm_2d→tasks/baseline/L1/batch_norm2d.py:BatchNorm2d;gelu→tasks/baseline/L1/gelu.py:GELU,,cvt/modeling_cvt.py:202;cvt/modeling_cvt.py:108;cvt/modeling_cvt.py:109,CvT (Convolutional vision Transformer): patch embedding + conv-projected attention. Standard primitives.
cwm,cwm/modeling_cwm.py,CwmForCausalLM;CwmModel;CwmPreTrainedModel,text,decoder-only,composable,linear→tasks/baseline/L1/linear.py:Linear;rms_norm→tasks/baseline/L1/rms_norm.py:RMSNorm;rotary_pos_emb→tasks/baseline/L1/rotary_emb.py:RotaryEmbedding;sdpa→tasks/baseline/L1/dense_attention.py:DenseAttention;kv_cache→tasks/baseline/L1/store_kvcache.py:StoreKVCache;embedding→tasks/baseline/L1/embedding.py:Embedding;silu→tasks/baseline/L1/silu.py:SiLU,,cwm/modeling_cwm.py:194;cwm/modeling_cwm.py:384;cwm/modeling_cwm.py:216,Code World Model (Llama-like decoder). Standard primitives. modular_cwm.py exists.
